from,to,year,value
CAN,IND,2014,3763.2576
CAN,IRL,1984,108.62
CAN,IRL,1985,89.620003
CAN,IRL,1986,104.66
CAN,IRL,1987,128.27
CAN,IRL,1988,142.0847
CAN,IRL,1989,134.17816
CAN,IRL,1990,148.67163
CAN,IRL,1991,156.19414
CAN,IRL,1992,106.96529
CAN,IRL,1993,119.1292
CAN,IRL,1994,159.42664
CAN,IRL,1995,231.20912
CAN,IRL,1996,249.8325
CAN,IRL,1997,315.96469
CAN,IRL,1998,417.16702
CAN,IRL,1999,389.2355
CAN,IRL,2000,471.53439
CAN,IRL,2001,571.0108
CAN,IRL,2002,390.57529
CAN,IRL,2003,507.00479
CAN,IRL,2004,328.21701
CAN,IRL,2005,369.8248
CAN,IRL,2006,457.70901
CAN,IRL,2007,442.89331
CAN,IRL,2008,475.37189
CAN,IRL,2009,520.74738
CAN,IRL,2010,298.4324
CAN,IRL,2011,336.6713
CAN,IRL,2012,304.6499
CAN,IRL,2013,431.58679
CAN,IRL,2014,437.31281
CAN,ITA,1984,583.20001
CAN,ITA,1985,527.59998
CAN,ITA,1986,575.79999
CAN,ITA,1987,830.09998
CAN,ITA,1988,968.29999
CAN,ITA,1989,1148.236
CAN,ITA,1990,1451.6598
CAN,ITA,1991,1400.6851
CAN,ITA,1992,1468.6771
CAN,ITA,1993,1215.5682
CAN,ITA,1994,1454.635
CAN,ITA,1995,1803.5466
CAN,ITA,1996,1858.96
CAN,ITA,1997,1731.2661
CAN,ITA,1998,1629.9622
CAN,ITA,1999,1497.4489
CAN,ITA,2000,1776.655
CAN,ITA,2001,1390.2736
CAN,ITA,2002,1162.6624
CAN,ITA,2003,1416.9186
CAN,ITA,2004,1666.9935
CAN,ITA,2005,1725.7767
CAN,ITA,2006,1688.1313
CAN,ITA,2007,2335.9197
CAN,ITA,2008,2600.1472
CAN,ITA,2009,1631.3108
CAN,ITA,2010,1820.3936
CAN,ITA,2011,2131.9033
CAN,ITA,2012,1977.4277
CAN,ITA,2013,1932.0603
CAN,ITA,2014,3095.0144
CAN,JPN,1984,4927.2002
CAN,JPN,1985,4802.2002
CAN,JPN,1986,4935.7998
CAN,JPN,1987,6109.3999
CAN,JPN,1988,8300.7998
CAN,JPN,1989,8605.6533
CAN,JPN,1990,8566.0742
CAN,JPN,1991,7691.0894
CAN,JPN,1992,7646.5229
CAN,JPN,1993,8148.3052
CAN,JPN,1994,8889.9404
CAN,JPN,1995,10893.591
CAN,JPN,1996,10127.242
CAN,JPN,1997,9802.6113
CAN,JPN,1998,7655.7964
CAN,JPN,1999,7896.3813
CAN,JPN,2000,8688.8604
CAN,JPN,2001,7752.4341
CAN,JPN,2002,7153.3374
CAN,JPN,2003,7510.9478
CAN,JPN,2004,8384.3682
CAN,JPN,2005,8904.5459
CAN,JPN,2006,9565.2695
CAN,JPN,2007,9922.1426
CAN,JPN,2008,12785.937
CAN,JPN,2009,9171.7041
CAN,JPN,2010,10946.4
CAN,JPN,2011,12944.514
CAN,JPN,2012,12697.798
CAN,JPN,2013,11974.485
CAN,JPN,2014,11263.075
CAN,KOR,1984,637.5
CAN,KOR,1985,632.20001
CAN,KOR,1986,709.29999
CAN,KOR,1987,947
CAN,KOR,1988,1195.4
CAN,KOR,1989,1631.7406
CAN,KOR,1990,1465.2
CAN,KOR,1991,1906.8
CAN,KOR,1992,1573.2
CAN,KOR,1993,1695.6
CAN,KOR,1994,2005.2
CAN,KOR,1995,2604
CAN,KOR,1996,2724
CAN,KOR,1997,2599.2
CAN,KOR,1998,1978.8
CAN,KOR,1999,1792.8
CAN,KOR,2000,2107.7896
CAN,KOR,2001,1821.3354
CAN,KOR,2002,1845.5417
CAN,KOR,2003,1860.0601
CAN,KOR,2004,2188.7439
CAN,KOR,2005,2603.7161
CAN,KOR,2006,3091.282
CAN,KOR,2007,3254.4741
CAN,KOR,2008,4403.522
CAN,KOR,2009,3535.3291
CAN,KOR,2010,4350.9302
CAN,KOR,2011,6609.353
CAN,KOR,2012,5247.3716
CAN,KOR,2013,4717.3311
CAN,KOR,2014,5442.5903
CAN,KWT,1984,66.599998
CAN,KWT,1985,27.234951
CAN,KWT,1986,25.076166
CAN,KWT,1987,20.5481
CAN,KWT,1988,41.830738
CAN,KWT,1989,37.051609
CAN,KWT,1990,34
CAN,KWT,1991,43.299999
CAN,KWT,1992,53.900002
CAN,KWT,1993,27.759171
CAN,KWT,1994,59.843567
CAN,KWT,1995,107.24789
CAN,KWT,1996,134.993
CAN,KWT,1997,138.96046
CAN,KWT,1998,139.16216
CAN,KWT,1999,156.24146
CAN,KWT,2000,30.931202
CAN,KWT,2001,40.895931
CAN,KWT,2002,52.017014
CAN,KWT,2003,59.602531
CAN,KWT,2004,63.328518
CAN,KWT,2005,107.65738
CAN,KWT,2006,87.206543
CAN,KWT,2007,116.00297
CAN,KWT,2008,185.75246
CAN,KWT,2009,105.443
CAN,KWT,2010,103.74692
CAN,KWT,2011,144.47786
CAN,KWT,2012,107.03887
CAN,KWT,2013,146.32991
CAN,KWT,2014,142.13942
CAN,MEX,1984,227.7
CAN,MEX,1985,258.89999
CAN,MEX,1986,235.77893
CAN,MEX,1987,412.08859
CAN,MEX,1988,394.00241
CAN,MEX,1989,394.63489
CAN,MEX,1990,429.80301
CAN,MEX,1991,767.46118
CAN,MEX,1992,1156.9128
CAN,MEX,1993,1279.6344
CAN,MEX,1994,1760.2717
CAN,MEX,1995,1511.6772
CAN,MEX,1996,1917.9204
CAN,MEX,1997,2164.823
CAN,MEX,1998,2521.3176
CAN,MEX,1999,3243.7761
CAN,MEX,2000,4418.2222
CAN,MEX,2001,4658.3452
CAN,MEX,2002,4928.3364
CAN,MEX,2003,4532.5142
CAN,MEX,2004,5860.2339
CAN,MEX,2005,6786.2759
CAN,MEX,2006,8113.8398
CAN,MEX,2007,8753.0869
CAN,MEX,2008,10386.727
CAN,MEX,2009,8034.1167
CAN,MEX,2010,9468.2334
CAN,MEX,2011,10609.994
CAN,MEX,2012,10878.838
CAN,MEX,2013,10831.75
CAN,MEX,2014,11049.413
CAN,MYS,1984,130.69
CAN,MYS,1985,142.28
CAN,MYS,1986,126.76
CAN,MYS,1987,129.35001
CAN,MYS,1988,204.83
CAN,MYS,1989,217.37688
CAN,MYS,1990,284.82401
CAN,MYS,1991,302.56696
CAN,MYS,1992,262.31076
CAN,MYS,1993,232.88087
CAN,MYS,1994,236.44035
CAN,MYS,1995,411.17624
CAN,MYS,1996,473.06122
CAN,MYS,1997,616.39191
CAN,MYS,1998,375.42233
CAN,MYS,1999,381.34875
CAN,MYS,2000,379.17148
CAN,MYS,2001,298.37418
CAN,MYS,2002,332.57822
CAN,MYS,2003,360.29681
CAN,MYS,2004,462.89117
CAN,MYS,2005,563.16266
CAN,MYS,2006,656.21057
CAN,MYS,2007,748.9953
CAN,MYS,2008,975.65442
CAN,MYS,2009,647.3042
CAN,MYS,2010,891.69232
CAN,MYS,2011,920.98523
CAN,MYS,2012,931.38354
CAN,MYS,2013,1004.5935
CAN,MYS,2014,920.33527
CAN,NLD,1984,430.20001
CAN,NLD,1985,352.29999
CAN,NLD,1986,432.20001
CAN,NLD,1987,571.70001
CAN,NLD,1988,822
CAN,NLD,1989,791.95483
CAN,NLD,1990,889.13965
CAN,NLD,1991,863.21753
CAN,NLD,1992,713.76575
CAN,NLD,1993,669.48224
CAN,NLD,1994,751.68665
CAN,NLD,1995,946.52887
CAN,NLD,1996,895.54059
CAN,NLD,1997,865.98505
CAN,NLD,1998,997.92535
CAN,NLD,1999,1145.2207
CAN,NLD,2000,1151.6151
CAN,NLD,2001,1133.5712
CAN,NLD,2002,1375.3033
CAN,NLD,2003,1553.7958
CAN,NLD,2004,1844.5906
CAN,NLD,2005,2109.4873
CAN,NLD,2006,2750.8818
CAN,NLD,2007,3700.0728
CAN,NLD,2008,3849.8628
CAN,NLD,2009,2351.4788
CAN,NLD,2010,3399.8547
CAN,NLD,2011,4015.3455
CAN,NLD,2012,3331.4348
CAN,NLD,2013,2874.6792
CAN,NLD,2014,2724.866
CAN,NOR,1984,296.82001
CAN,NOR,1985,294.73999
CAN,NOR,1986,271.16
CAN,NOR,1987,280.29999
CAN,NOR,1988,389.82001
CAN,NOR,1989,512.17322
CAN,NOR,1990,586.3338
CAN,NOR,1991,551.27228
CAN,NOR,1992,469.57913
CAN,NOR,1993,484.80069
CAN,NOR,1994,533.54089
CAN,NOR,1995,710.10803
CAN,NOR,1996,738.71381
CAN,NOR,1997,610.2298
CAN,NOR,1998,659.02936
CAN,NOR,1999,586.85175
CAN,NOR,2000,866.30164
CAN,NOR,2001,872.86383
CAN,NOR,2002,722.63025
CAN,NOR,2003,810.8963
CAN,NOR,2004,1136.8173
CAN,NOR,2005,1409.8062
CAN,NOR,2006,1724.3778
CAN,NOR,2007,3415.1477
CAN,NOR,2008,2558.7986
CAN,NOR,2009,1518.3998
CAN,NOR,2010,2483.8049
CAN,NOR,2011,3715.9692
CAN,NOR,2012,2506.9097
CAN,NOR,2013,2003.864
CAN,NOR,2014,2339.3657
CAN,NZL,1984,138.03999
CAN,NZL,1985,156.07001
CAN,NZL,1986,145.03
CAN,NZL,1987,135.89999
CAN,NZL,1988,143.87
CAN,NZL,1989,173.35756
CAN,NZL,1990,186.10037
CAN,NZL,1991,134.42223
CAN,NZL,1992,148.092
CAN,NZL,1993,154.5625
CAN,NZL,1994,172.79057
CAN,NZL,1995,237.15582
CAN,NZL,1996,287.39752
CAN,NZL,1997,283.22351
CAN,NZL,1998,219.17926
CAN,NZL,1999,201.53027
CAN,NZL,2000,221.7511
CAN,NZL,2001,198.37607
CAN,NZL,2002,174.37373
CAN,NZL,2003,334.87225
CAN,NZL,2004,410.07355
CAN,NZL,2005,337.29291
CAN,NZL,2006,449.21634
CAN,NZL,2007,430.14517
CAN,NZL,2008,511.5983
CAN,NZL,2009,333.56119
CAN,NZL,2010,377.90186
CAN,NZL,2011,503.39948
CAN,NZL,2012,470.05426
CAN,NZL,2013,465.31168
CAN,NZL,2014,432.94983
CAN,PHL,1984,52.009998
CAN,PHL,1985,36.169998
CAN,PHL,1986,44.709999
CAN,PHL,1987,97.279999
CAN,PHL,1988,90.709999
CAN,PHL,1989,178.27901
CAN,PHL,1990,185.11266
CAN,PHL,1991,173.784
CAN,PHL,1992,200.79401
CAN,PHL,1993,153.582
CAN,PHL,1994,153.80299
CAN,PHL,1995,272.19901
CAN,PHL,1996,250
CAN,PHL,1997,344.50888
CAN,PHL,1998,208.83249
CAN,PHL,1999,198.23737
CAN,PHL,2000,220.84772
CAN,PHL,2001,272.0343
CAN,PHL,2002,260.80771
CAN,PHL,2003,229.08409
CAN,PHL,2004,254.20836
CAN,PHL,2005,235.17563
CAN,PHL,2006,241.05164
CAN,PHL,2007,263.59091
CAN,PHL,2008,299.67294
CAN,PHL,2009,259.04416
CAN,PHL,2010,451.07474
CAN,PHL,2011,417.99826
CAN,PHL,2012,338.14017
CAN,PHL,2013,502.3638
CAN,PHL,2014,350.56332
CAN,POL,1984,13.74
CAN,POL,1985,18.592287
CAN,POL,1986,6.2666998
CAN,POL,1987,8.2742004
CAN,POL,1988,11.68
CAN,POL,1989,21.615025
CAN,POL,1990,10.975337
CAN,POL,1991,31.608496
CAN,POL,1992,54.527
CAN,POL,1993,70.976997
CAN,POL,1994,71.168999
CAN,POL,1995,111.949
CAN,POL,1996,182.804
CAN,POL,1997,178.157
CAN,POL,1998,236.658
CAN,POL,1999,185.7606
CAN,POL,2000,165.66701
CAN,POL,2001,168.59654
CAN,POL,2002,159.5528
CAN,POL,2003,195.8846
CAN,POL,2004,245.57062
CAN,POL,2005,166.7666
CAN,POL,2006,218.7812
CAN,POL,2007,223.767
CAN,POL,2008,283.5777
CAN,POL,2009,156.5063
CAN,POL,2010,151.22861
CAN,POL,2011,193.41769
CAN,POL,2012,180.9124
CAN,POL,2013,226.0889
CAN,POL,2014,180.0574
CAN,PRT,1984,53.68
CAN,PRT,1985,85.339996
CAN,PRT,1986,108.92
CAN,PRT,1987,157.71001
CAN,PRT,1988,167.22
CAN,PRT,1989,158.56973
CAN,PRT,1990,189.283
CAN,PRT,1991,151.33298
CAN,PRT,1992,173.09537
CAN,PRT,1993,100.09348
CAN,PRT,1994,71.690926
CAN,PRT,1995,100.63534
CAN,PRT,1996,116.89926
CAN,PRT,1997,110.8
CAN,PRT,1998,129.0183
CAN,PRT,1999,94.652603
CAN,PRT,2000,108.5135
CAN,PRT,2001,89.750702
CAN,PRT,2002,77.303299
CAN,PRT,2003,210.67641
CAN,PRT,2004,134.15511
CAN,PRT,2005,129.39259
CAN,PRT,2006,115.6254
CAN,PRT,2007,158.6864
CAN,PRT,2008,160.47929
CAN,PRT,2009,231.3094
CAN,PRT,2010,302.1395
CAN,PRT,2011,304.26639
CAN,PRT,2012,174.68311
CAN,PRT,2013,231.3299
CAN,PRT,2014,235.3873
CAN,SAU,1984,220.3
CAN,SAU,1985,98.099998
CAN,SAU,1986,116.9
CAN,SAU,1987,166.39999
CAN,SAU,1988,140.81656
CAN,SAU,1989,219.74873
CAN,SAU,1990,171.75861
CAN,SAU,1991,270.8179
CAN,SAU,1992,285.43338
CAN,SAU,1993,318.24405
CAN,SAU,1994,392.86942
CAN,SAU,1995,314.41443
CAN,SAU,1996,396.86249
CAN,SAU,1997,436.85553
CAN,SAU,1998,314.08838
CAN,SAU,1999,352.83203
CAN,SAU,2000,288.42395
CAN,SAU,2001,375.57901
CAN,SAU,2002,352.28427
CAN,SAU,2003,369.97372
CAN,SAU,2004,499.30777
CAN,SAU,2005,517.79688
CAN,SAU,2006,526.12384
CAN,SAU,2007,713.09406
CAN,SAU,2008,1051.1136
CAN,SAU,2009,1112.2979
CAN,SAU,2010,1047.0712
CAN,SAU,2011,956.17926
CAN,SAU,2012,1522.8594
CAN,SAU,2013,977.16559
CAN,SAU,2014,1240.6099
CAN,SGP,1984,149.14
CAN,SGP,1985,88.900002
CAN,SGP,1986,103.15
CAN,SGP,1987,168.85001
CAN,SGP,1988,266.59
CAN,SGP,1989,264.91934
CAN,SGP,1990,360.10519
CAN,SGP,1991,401.81335
CAN,SGP,1992,328.61688
CAN,SGP,1993,337.43594
CAN,SGP,1994,414.32901
CAN,SGP,1995,523.64478
CAN,SGP,1996,588.94379
CAN,SGP,1997,688.02563
CAN,SGP,1998,458.84314
CAN,SGP,1999,412.22372
CAN,SGP,2000,479.74756
CAN,SGP,2001,417.4411
CAN,SGP,2002,575.90601
CAN,SGP,2003,553.44531
CAN,SGP,2004,651.6485
CAN,SGP,2005,812.19348
CAN,SGP,2006,914.89233
CAN,SGP,2007,1073.5277
CAN,SGP,2008,1131.2761
CAN,SGP,2009,965.862
CAN,SGP,2010,1053.1572
CAN,SGP,2011,1170.9132
CAN,SGP,2012,1243.3291
CAN,SGP,2013,1225.991
CAN,SGP,2014,1178.2803
CAN,SWE,1984,150.3
CAN,SWE,1985,190.39999
CAN,SWE,1986,191.7
CAN,SWE,1987,258.89999
CAN,SWE,1988,350.20001
CAN,SWE,1989,393.80222
CAN,SWE,1990,351.86444
CAN,SWE,1991,291.0365
CAN,SWE,1992,264.5889
CAN,SWE,1993,235.03513
CAN,SWE,1994,320.15417
CAN,SWE,1995,267.04449
CAN,SWE,1996,239.7272
CAN,SWE,1997,279.07394
CAN,SWE,1998,271.59167
CAN,SWE,1999,230.6501
CAN,SWE,2000,265.31454
CAN,SWE,2001,254.80217
CAN,SWE,2002,261.04944
CAN,SWE,2003,292.83694
CAN,SWE,2004,339.13657
CAN,SWE,2005,394.24469
CAN,SWE,2006,461.28571
CAN,SWE,2007,524.47827
CAN,SWE,2008,555.55322
CAN,SWE,2009,491.6651
CAN,SWE,2010,418.85431
CAN,SWE,2011,470.27579
CAN,SWE,2012,470.73871
CAN,SWE,2013,367.10559
CAN,SWE,2014,400.27261
CAN,THA,1984,126.72
CAN,THA,1985,113.73
CAN,THA,1986,113.38
CAN,THA,1987,150.25999
CAN,THA,1988,267.03952
CAN,THA,1989,346.28577
CAN,THA,1990,372.04852
CAN,THA,1991,351.5907
CAN,THA,1992,406.15768
CAN,THA,1993,399.75031
CAN,THA,1994,389.12955
CAN,THA,1995,479.35706
CAN,THA,1996,545.02924
CAN,THA,1997,413.76974
CAN,THA,1998,259.35135
CAN,THA,1999,334.45374
CAN,THA,2000,343.85236
CAN,THA,2001,345.43796
CAN,THA,2002,414.20718
CAN,THA,2003,391.74118
CAN,THA,2004,500.30328
CAN,THA,2005,523.37085
CAN,THA,2006,514.13196
CAN,THA,2007,633.81647
CAN,THA,2008,950.4527
CAN,THA,2009,677.77026
CAN,THA,2010,923.36865
CAN,THA,2011,1067.5526
CAN,THA,2012,943.59656
CAN,THA,2013,990.02167
CAN,THA,2014,920.34998
CAN,ZAF,1984,156.3
CAN,ZAF,1985,111.8
CAN,ZAF,1986,108
CAN,ZAF,1987,78.400002
CAN,ZAF,1988,109.87412
CAN,ZAF,1989,89.237114
CAN,ZAF,1990,109.47993
CAN,ZAF,1991,92.58992
CAN,ZAF,1992,85.306366
CAN,ZAF,1993,121.83714
CAN,ZAF,1994,158.3679
CAN,ZAF,1995,157.63663
CAN,ZAF,1996,153.1776
CAN,ZAF,1997,254.09082
CAN,ZAF,1998,195.74135
CAN,ZAF,1999,137.42572
CAN,ZAF,2000,275.28873
CAN,ZAF,2001,193.972
CAN,ZAF,2002,252.24384
CAN,ZAF,2003,298.45013
CAN,ZAF,2004,324.15356
CAN,ZAF,2005,435.13782
CAN,ZAF,2006,546.12207
CAN,ZAF,2007,813.36975
CAN,ZAF,2008,1032.0529
CAN,ZAF,2009,565.72186
CAN,ZAF,2010,713.86963
CAN,ZAF,2011,916.87701
CAN,ZAF,2012,779.44806
CAN,ZAF,2013,570.19617
CAN,ZAF,2014,464.07513
CHE,AUS,1984,323.75
CHE,AUS,1985,275.39001
CHE,AUS,1986,340.32001
CHE,AUS,1987,402
CHE,AUS,1988,431.14001
CHE,AUS,1989,471.80737
CHE,AUS,1990,549.58844
CHE,AUS,1991,516.94489
CHE,AUS,1992,553.29657
CHE,AUS,1993,553.05273
CHE,AUS,1994,703.20636
CHE,AUS,1995,835.35394
CHE,AUS,1996,801.41602
CHE,AUS,1997,728.12805
CHE,AUS,1998,710.94
CHE,AUS,1999,821.29919
CHE,AUS,2000,807.41565
CHE,AUS,2001,729.77856
CHE,AUS,2002,761.46985
CHE,AUS,2003,821.23602
CHE,AUS,2004,1108.5524
CHE,AUS,2005,1259.8771
CHE,AUS,2006,1493.8715
CHE,AUS,2007,1832.5461
CHE,AUS,2008,2122.8611
CHE,AUS,2009,2132.822
CHE,AUS,2010,2233.842
CHE,AUS,2011,3372.0151
CHE,AUS,2012,3295.7612
CHE,AUS,2013,3166.4927
CHE,AUS,2014,2801.499
CHE,AUT,1984,872.70001
CHE,AUT,1985,951.09998
CHE,AUT,1986,1299.5
CHE,AUT,1987,1542.1
CHE,AUT,1988,1610.8408
CHE,AUT,1989,1609.7446
CHE,AUT,1990,2221.6042
CHE,AUT,1991,2123.7922
CHE,AUT,1992,2170.2622
CHE,AUT,1993,1985.5067
CHE,AUT,1994,2256.1746
CHE,AUT,1995,2576.9446
CHE,AUT,1996,2443.7646
CHE,AUT,1997,2230.543
CHE,AUT,1998,2425.937
CHE,AUT,1999,3162.1465
CHE,AUT,2000,3421.2188
CHE,AUT,2001,3507.541
CHE,AUT,2002,3738.8064
CHE,AUT,2003,5015.8384
CHE,AUT,2004,5141.6997
CHE,AUT,2005,5742.0547
CHE,AUT,2006,6155.9009
CHE,AUT,2007,8151.126
CHE,AUT,2008,9537.585
CHE,AUT,2009,9702.1279
CHE,AUT,2010,9228.7529
CHE,AUT,2011,10470.206
CHE,AUT,2012,8954.2041
CHE,AUT,2013,8583.1162
CHE,AUT,2014,8244.0547
CHE,BEL,1984,1278.0389
CHE,BEL,1985,1257.709
CHE,BEL,1986,1435.089
CHE,BEL,1987,1539.4709
CHE,BEL,1988,1652.802
CHE,BEL,1989,1507.229
CHE,BEL,1990,1854.183
CHE,BEL,1991,1750.355
CHE,BEL,1992,2045.621
CHE,BEL,1993,1458.2321
CHE,BEL,1994,1893.724
CHE,BEL,1995,2017.422
CHE,BEL,1996,1862.5
CHE,BEL,1997,1711.0417
CHE,BEL,1998,1599.4343
CHE,BEL,1999,1488.2059
CHE,BEL,2000,1549.4078
CHE,BEL,2001,1558.6899
CHE,BEL,2002,1538.0699
CHE,BEL,2003,1709.1509
CHE,BEL,2004,2107.7266
CHE,BEL,2005,2551.5039
CHE,BEL,2006,2521.1572
CHE,BEL,2007,3379.7268
CHE,BEL,2008,4208.4414
CHE,BEL,2009,3621.1045
CHE,BEL,2010,3789.408
CHE,BEL,2011,5234.6479
CHE,BEL,2012,4990.0405
CHE,BEL,2013,5169.1514
CHE,BEL,2014,5708.6021
CHE,CAN,1984,326.70001
CHE,CAN,1985,392.89999
CHE,CAN,1986,469.10001
CHE,CAN,1987,503
CHE,CAN,1988,626.84204
CHE,CAN,1989,557.10187
CHE,CAN,1990,610.66956
CHE,CAN,1991,633.42889
CHE,CAN,1992,593.74353
CHE,CAN,1993,568.56427
CHE,CAN,1994,616.34619
CHE,CAN,1995,722.81195
CHE,CAN,1996,756.19379
CHE,CAN,1997,733.0528
CHE,CAN,1998,822.63953
CHE,CAN,1999,933.50787
CHE,CAN,2000,1092.1605
CHE,CAN,2001,1009.1071
CHE,CAN,2002,1075.9142
CHE,CAN,2003,1116.9574
CHE,CAN,2004,1411.7363
CHE,CAN,2005,1933.1548
CHE,CAN,2006,2079.2844
CHE,CAN,2007,2339.9375
CHE,CAN,2008,2878.8308
CHE,CAN,2009,3316.7302
CHE,CAN,2010,3145.4072
CHE,CAN,2011,3510.4944
CHE,CAN,2012,3941.1201
CHE,CAN,2013,4236.9448
CHE,CAN,2014,3872.8721
CHE,CZE,1993,306.34494
CHE,CZE,1994,372.79047
CHE,CZE,1995,489.40543
CHE,CZE,1996,542.63464
CHE,CZE,1997,479.25089
CHE,CZE,1998,575.43256
CHE,CZE,1999,571.81067
CHE,CZE,2000,568.34717
CHE,CZE,2001,647.35608
CHE,CZE,2002,713.68835
CHE,CZE,2003,919.76672
CHE,CZE,2004,1102.0991
CHE,CZE,2005,1197.8623
CHE,CZE,2006,775.88672
CHE,CZE,2007,1185.6121
CHE,CZE,2008,1262.2916
CHE,CZE,2009,981.40289
CHE,CZE,2010,1064.3511
CHE,CZE,2011,1316.0912
CHE,CZE,2012,1146.9829
CHE,CZE,2013,1178.1808
CHE,CZE,2014,1192.0544
CHE,DEU,1990,14612.579
CHE,DEU,1991,15303.166
CHE,DEU,1992,16263.011
CHE,DEU,1993,14582.761
CHE,DEU,1994,16487.385
CHE,DEU,1995,19884.85
CHE,DEU,1996,18465.379
CHE,DEU,1997,17499.889
CHE,DEU,1998,18815.211
CHE,DEU,1999,18516.854
CHE,DEU,2000,17573.227
CHE,DEU,2001,18025.561
CHE,DEU,2002,18700.178
CHE,DEU,2003,21701.758
CHE,DEU,2004,27037.057
CHE,DEU,2005,29263.279
CHE,DEU,2006,33540.621
CHE,DEU,2007,40118.941
CHE,DEU,2008,44617.328
CHE,DEU,2009,37926.434
CHE,DEU,2010,41180.227
CHE,DEU,2011,49151.563
CHE,DEU,2012,45723.648
CHE,DEU,2013,47891.785
CHE,DEU,2014,48797.398
CHE,DNK,1984,307.54001
CHE,DNK,1985,342.34
CHE,DNK,1986,489.82999
CHE,DNK,1987,546.10999
CHE,DNK,1988,579.88
CHE,DNK,1989,522.91431
CHE,DNK,1990,628.36786
CHE,DNK,1991,634.96307
CHE,DNK,1992,723.82776
CHE,DNK,1993,660.48676
CHE,DNK,1994,642.43365
CHE,DNK,1995,742.12689
CHE,DNK,1996,695.26837
CHE,DNK,1997,596.02698
CHE,DNK,1998,587.61926
CHE,DNK,1999,550.35602
CHE,DNK,2000,528.75024
CHE,DNK,2001,568.84583
CHE,DNK,2002,554.95361
CHE,DNK,2003,637.64545
CHE,DNK,2004,670.59955
CHE,DNK,2005,929.47119
CHE,DNK,2006,1090.3524
CHE,DNK,2007,848.04327
CHE,DNK,2008,1005.5505
CHE,DNK,2009,888.17981
CHE,DNK,2010,848.35638
CHE,DNK,2011,881.95801
CHE,DNK,2012,792.04657
CHE,DNK,2013,809.36731
CHE,DNK,2014,750.69263
CHE,ESP,1984,476.03
CHE,ESP,1985,470.78
CHE,ESP,1986,589.54999
CHE,ESP,1987,823.5
CHE,ESP,1988,912.84998
CHE,ESP,1989,1111.5948
CHE,ESP,1990,1282.3339
CHE,ESP,1991,1383.5223
CHE,ESP,1992,1525.6235
CHE,ESP,1993,1680.4675
CHE,ESP,1994,1358.7546
CHE,ESP,1995,1701.7401
CHE,ESP,1996,1556.0598
CHE,ESP,1997,1723.9719
CHE,ESP,1998,1736.0936
CHE,ESP,1999,1826.6838
CHE,ESP,2000,1801.7782
CHE,ESP,2001,2177.4812
CHE,ESP,2002,2453.585
CHE,ESP,2003,3167.0205
CHE,ESP,2004,3979.4063
CHE,ESP,2005,4320.6719
CHE,ESP,2006,4483.8037
CHE,ESP,2007,4279.4707
CHE,ESP,2008,4409.6553
CHE,ESP,2009,4222.0151
CHE,ESP,2010,4213.7515
CHE,ESP,2011,4513.1216
CHE,ESP,2012,4127.8906
CHE,ESP,2013,4103.0317
CHE,ESP,2014,4361.3242
CHE,FIN,1984,204.56
CHE,FIN,1985,222.74001
CHE,FIN,1986,313.16
CHE,FIN,1987,398.95001
CHE,FIN,1988,405.17001
CHE,FIN,1989,425.45758
CHE,FIN,1990,473.46799
CHE,FIN,1991,391.21979
CHE,FIN,1992,411.25632
CHE,FIN,1993,356.98584
CHE,FIN,1994,406.83521
CHE,FIN,1995,487.93591
CHE,FIN,1996,520.66101
CHE,FIN,1997,510.57263
CHE,FIN,1998,502.88055
CHE,FIN,1999,436.44519
CHE,FIN,2000,422.49789
CHE,FIN,2001,414.5397
CHE,FIN,2002,381.22281
CHE,FIN,2003,403.78821
CHE,FIN,2004,446.53571
CHE,FIN,2005,464.1835
CHE,FIN,2006,456.8576
CHE,FIN,2007,498.5191
CHE,FIN,2008,594.68982
CHE,FIN,2009,460.08139
CHE,FIN,2010,570.8324
CHE,FIN,2011,553.25763
CHE,FIN,2012,550.354
CHE,FIN,2013,536.177
CHE,FIN,2014,546.70648
CHE,FRA,1984,2070.5
CHE,FRA,1985,2278.3
CHE,FRA,1986,3209.6001
CHE,FRA,1987,3938.3
CHE,FRA,1988,4445.8999
CHE,FRA,1989,4674.1108
CHE,FRA,1990,6062.6357
CHE,FRA,1991,5368.0889
CHE,FRA,1992,5386.686
CHE,FRA,1993,4980.0317
CHE,FRA,1994,5734.9507
CHE,FRA,1995,7092.4873
CHE,FRA,1996,6816.1279
CHE,FRA,1997,6354.8506
CHE,FRA,1998,7091.1426
CHE,FRA,1999,9976.2461
CHE,FRA,2000,9538.9727
CHE,FRA,2001,9242.7764
CHE,FRA,2002,8549.9668
CHE,FRA,2003,9834.8213
CHE,FRA,2004,11924.453
CHE,FRA,2005,12898.997
CHE,FRA,2006,13401.321
CHE,FRA,2007,15388.896
CHE,FRA,2008,17159.539
CHE,FRA,2009,15547.737
CHE,FRA,2010,16050.871
CHE,FRA,2011,18459.029
CHE,FRA,2012,17684.281
CHE,FRA,2013,19109.592
CHE,FRA,2014,20089.031
CHE,GBR,1984,3354
CHE,GBR,1985,3076.5
CHE,GBR,1986,4378.2998
CHE,GBR,1987,5390.3999
CHE,GBR,1988,6976.4287
CHE,GBR,1989,6764.3247
CHE,GBR,1990,7500.731
CHE,GBR,1991,6639.0396
CHE,GBR,1992,6887.8486
CHE,GBR,1993,7100.354
CHE,GBR,1994,7369.3491
CHE,GBR,1995,8141.1323
